Experiment,Model,Run,AS_Index,Line,Title,Matched_GT,Decision,Reason,Has_Payoff_Evidence
ODD-only,DeepSeek-V4-Pro,run_24.md,4,38,Resident vs. Non-resident Access Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_24.md,5,49,Informal Priority Request Dilemma,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,DeepSeek-V4-Pro,run_24.md,6,60,Complaint Dilemma (Peer Enforcement),AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,DeepSeek-V4-Pro,run_24.md,7,71,Capacity Expansion Dilemma,AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,DeepSeek-V4-Pro,run_25.md,1,3,Queue Order Compliance,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,DeepSeek-V4-Pro,run_25.md,2,23,Move‑out Timing (Overstay vs. Prompt Release),None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_25.md,3,44,Staff Enforcement vs. User Compliance,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,DeepSeek-V4-Pro,run_25.md,4,65,Resident Priority Claim,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_25.md,5,86,Informal Favoritism,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,DeepSeek-V4-Pro,run_25.md,6,107,Capacity Expansion Decision,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD-only,DeepSeek-V4-Pro,run_25.md,7,128,Off‑Peak Charging Coordination,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_25.md,8,148,Resident Status Verification,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_26.md,1,3,Queue Order Compliance,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,DeepSeek-V4-Pro,run_26.md,2,14,Post-Charging Move-out,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,DeepSeek-V4-Pro,run_26.md,3,25,Staff Enforcement vs. User Compliance,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_26.md,4,36,Collective Complaint (Public Good),AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,DeepSeek-V4-Pro,run_26.md,5,47,Resident vs. Non-resident Priority,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_26.md,6,58,Reservation vs. Walk-in Commitment,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_26.md,7,69,Capacity Expansion (Management vs. Users),AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,DeepSeek-V4-Pro,run_27.md,1,3,Queue Adherence Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_27.md,2,16,Move‑out Compliance Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_27.md,3,29,Rule Enforcement Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_27.md,4,42,Resident Priority Claim Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_27.md,5,55,Reservation Commitment Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_27.md,6,68,Complaint Dilemma,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,DeepSeek-V4-Pro,run_27.md,7,81,Favoritism Dilemma,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,DeepSeek-V4-Pro,run_27.md,8,94,Capacity Expansion Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_27.md,9,107,Off‑peak Charging Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_27.md,10,120,Information Sharing Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_28.md,1,1,Queue Order Compliance Dilemma,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,DeepSeek-V4-Pro,run_29.md,1,3,Queue Order Compliance,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_29.md,2,16,Post‑Charging Bay Release,AS6: Shared charger-occupancy common-pool congestion between EV users,TP,generated AS matches AS6: Shared charger-occupancy common-pool congestion between EV users,1
ODD-only,DeepSeek-V4-Pro,run_29.md,3,29,Rule Enforcement (Proactive Monitoring),None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_29.md,4,42,Resident Priority Contest,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_29.md,5,55,Complaint Reporting Dilemma,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,DeepSeek-V4-Pro,run_29.md,6,68,Informal Favoritism,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,DeepSeek-V4-Pro,run_29.md,7,81,Complaint Response,AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,DeepSeek-V4-Pro,run_30.md,1,3,Queue Discipline Dilemma,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,DeepSeek-V4-Pro,run_30.md,2,17,Bay Release Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_30.md,3,31,Enforcement Dilemma,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,DeepSeek-V4-Pro,run_30.md,4,43,Resident Priority Conflict,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_30.md,5,55,Complaint Dilemma,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,DeepSeek-V4-Pro,run_30.md,6,69,Capacity Investment Dilemma,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD-only,Llama-3.3-70B,run_01.md,1,4,User Compliance vs. Queue Bypassing,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_01.md,2,13,User Charging Duration vs. Staff Intervention,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_01.md,3,22,User Complaints vs. Management Response,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_01.md,4,31,Management Expansion vs. User Demand,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_02.md,1,1,Queue Priority,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_03.md,1,5,Conflict between resident priority and non-resident fairness,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Llama-3.3-70B,run_03.md,2,15,Conflict between user convenience and management's need for efficient charger use,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_03.md,3,25,Conflict between user expectations and management's capacity to respond,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_03.md,4,35,Conflict between management's investment in new chargers and users' demand for access,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_04.md,1,1,Queue Priority,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,Llama-3.3-70B,run_05.md,1,1,Queue Priority,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_06.md,1,1,Queue Jumping,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,Llama-3.3-70B,run_07.md,1,1,Queue Bypassing,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,Llama-3.3-70B,run_08.md,1,1,Queue Priority,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_09.md,1,4,User-User Conflict,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_09.md,2,13,User-Management Conflict,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_09.md,3,22,Compliance-Enforcement Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_09.md,4,31,Investment-Investment Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_10.md,1,5,Conflict over queue access and priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Llama-3.3-70B,run_10.md,2,15,Conflict over charger occupation duration,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_10.md,3,25,Conflict over complaint response and resolution,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_10.md,4,35,Conflict over capacity expansion and charger allocation,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD-only,Llama-3.3-70B,run_11.md,1,6,Queue Fairness Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_11.md,2,16,Charger Hogging Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_11.md,3,26,Complaint and Enforcement Dilemma,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_11.md,4,36,Charger Capacity Expansion Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_12.md,1,1,Queue Priority,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_13.md,1,1,Queue Priority,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,Llama-3.3-70B,run_14.md,1,1,Queue Jumping,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD-only,Llama-3.3-70B,run_15.md,1,1,Queue Access,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_16.md,1,1,Queue Priority,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_17.md,1,1,Queue Priority,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,Llama-3.3-70B,run_18.md,1,1,Queue Priority,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_19.md,1,1,Queue Priority,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_20.md,1,5,Strategic tension between residents and non-residents over queue priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Llama-3.3-70B,run_20.md,2,15,Strategic tension between users and management over charger occupation,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_20.md,3,25,Strategic tension between users and management over complaint response,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_20.md,4,35,Strategic tension between management and residents over capacity expansion,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD-only,Llama-3.3-70B,run_21.md,1,1,Queue Jumping,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,Llama-3.3-70B,run_22.md,1,1,Queue Priority,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,Llama-3.3-70B,run_23.md,1,1,Queue Jumping,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,Llama-3.3-70B,run_24.md,1,5,"Users decide whether to follow the queue or bypass, affecting charger access and fairness perceptions.",None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_24.md,2,15,Users balance the convenience of staying with the need to free up chargers for others.,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_24.md,3,25,"Users decide whether to complain about queue violations, influencing staff enforcement and charger governance.",AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_24.md,4,35,"Management balances the demand for chargers with the costs of expansion, considering user needs and revenue.",None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_25.md,1,5,Strategic tension between residents and non-residents over queue priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Llama-3.3-70B,run_25.md,2,15,Strategic tension between users and management over charger occupation duration,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_25.md,3,25,Strategic tension between users and management over complaint response,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_25.md,4,35,Strategic tension between management and residents over charger capacity expansion,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD-only,Llama-3.3-70B,run_26.md,1,5,Priority in Queue Access,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Llama-3.3-70B,run_26.md,2,15,Timely Charger Release,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_26.md,3,25,Effective Complaint Resolution,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_26.md,4,35,Charger Capacity Adequacy,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_27.md,1,3,Shared EV Charging Action Situations,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,Llama-3.3-70B,run_28.md,1,5,Strategic tension between residents and non-residents over queue priority.,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Llama-3.3-70B,run_28.md,2,15,Strategic tension between users and management over charger occupation after charging is complete.,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_28.md,3,25,Strategic tension between users and management over complaint response and legitimacy.,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_28.md,4,35,Strategic tension between management and residents over charger capacity and access rules.,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_29.md,1,1,Queue Priority,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_30.md,1,5,Strategic tension between residents and non-residents over queue priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Llama-3.3-70B,run_30.md,2,15,Strategic tension between users and management over charger occupation duration,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Llama-3.3-70B,run_30.md,3,25,Strategic tension between users and management over complaint response,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Llama-3.3-70B,run_30.md,4,35,Strategic tension between management and residents over capacity expansion,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD-only,Qwen2.5-7B,run_01.md,1,5,Resident vs. Non-Resident Queue Bypassing,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_01.md,2,17,Management vs. Overstaying Users,AS1: Queue-order and prompt move-out compliance between EV users,FP-duplicate,duplicate generated AS for AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_01.md,3,29,Resident vs. Non-Resident Charging Duration,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_01.md,4,41,User vs. Management in Queue Reservation,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_01.md,5,53,Resident vs. Non-Resident Charging Priority,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_01.md,6,65,Management vs. Resident Charging Norms,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_01.md,7,77,Resident vs. Non-Resident Demand Management,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_01.md,8,89,Management vs. Resident Charging Capacity,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD-only,Qwen2.5-7B,run_01.md,9,101,User vs. Management in Queue Completion,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_01.md,10,113,Resident vs. Non-Resident Charging Fairness,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_02.md,1,5,Resident vs. Non-Resident Charging Access,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_02.md,2,23,Queue Bypass vs. Queue Compliance,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_02.md,3,41,Charging Bay Occupation vs. Prompt Move-Out,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_02.md,4,59,Staff Enforcement vs. Informal Requests,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,Qwen2.5-7B,run_02.md,5,77,Resident Discount Eligibility vs. Fairness,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_03.md,1,7,Resident vs. Non-Resident Queue Priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_03.md,2,22,User vs. Staff Queue Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_03.md,3,37,Resident vs. Resident Charging Norms,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_03.md,4,52,User vs. User Charging Duration,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_03.md,5,67,Resident vs. Visitor Charging Access,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_03.md,6,82,User vs. Staff Informal Requests,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,Qwen2.5-7B,run_03.md,7,97,User vs. User Charging Location,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_03.md,8,127,Resident vs. Non-Resident Charging Capacity,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD-only,Qwen2.5-7B,run_03.md,9,142,User vs. User Overstay Behavior,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_04.md,1,6,Resident Discount vs. Fair Queue Access,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_04.md,2,19,Queue Compliance vs. Overstay,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_04.md,3,32,Queue Bypass vs. Fair Queue Order,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_04.md,4,45,Compliant Behavior vs. Overstay Tolerance,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Qwen2.5-7B,run_04.md,5,58,Charger Occupation vs. Charging Efficiency,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_04.md,6,71,Formal vs. Informal Charging Access,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_04.md,7,84,Urgent Charging vs. Fair Queue Order,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_04.md,8,97,Short vs. Long Charging Sessions,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_04.md,9,110,Flexible vs. Rigid Charging Times,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_04.md,10,123,Reservation vs. Live Queue Access,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_05.md,1,6,Resident vs. Non-Resident Charging Fairness,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_05.md,2,22,User vs. Management Charging Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_05.md,3,38,Resident vs. Management Resident Discount Policy,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_05.md,4,54,User vs. Management Charger Maintenance,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Qwen2.5-7B,run_05.md,5,70,User vs. User Queue Bypassing,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_06.md,1,5,Resident vs. Non-Resident Queue Access,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_06.md,2,22,User vs. Management in Queue Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_06.md,3,39,Resident vs. Non-Resident Charging Capacity,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_06.md,4,56,User vs. Management in Off-Peak Charging Norms,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_06.md,5,73,Management vs. Users in Charger Maintenance,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Qwen2.5-7B,run_07.md,1,7,Resident vs. Non-Resident Charging Priority,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_07.md,2,22,User vs. Management Queue Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_07.md,3,37,Resident vs. Resident Charging Norms,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_07.md,4,52,User vs. Management Information Sharing,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_07.md,5,67,User vs. Management Charging Capacity Management,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_08.md,1,5,Resident vs. Non-Resident Charging Prioritization,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_08.md,2,22,User vs. Management Queue Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_08.md,3,39,Resident vs. Management Resident Discount Eligibility,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_08.md,4,56,User vs. Management Overstay Tolerance,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_08.md,5,73,User vs. User Queue Bypassing,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_09.md,1,6,Resident Priority vs. Fairness,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
