Experiment,Model,Run,AS_Index,Line,Title,Matched_GT,Decision,Reason,Has_Payoff_Evidence
ODD+game_stuff,DeepSeek-V4-Pro,run_18.md,5,47,Charger Capacity Investment,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD+game_stuff,DeepSeek-V4-Pro,run_18.md,6,58,Off-Peak Charging Shifting,AS2: Sequential learning in reservation and off-peak charging behaviour,TP,generated AS matches AS2: Sequential learning in reservation and off-peak charging behaviour,1
ODD+game_stuff,DeepSeek-V4-Pro,run_18.md,7,69,Reservation vs Live Queue,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_19.md,1,3,Queue Order Compliance,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_19.md,2,19,Charger Overstay Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_19.md,3,35,Staff Inspection Game,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_19.md,4,67,Charger Expansion Collective Action,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD+game_stuff,DeepSeek-V4-Pro,run_19.md,5,83,Staff Favoritism Game,AS4: Informal priority exchange between EV user and parking staff,FP-duplicate,duplicate generated AS for AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_20.md,1,1,Queue Jumping Dilemma,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_21.md,1,3,Queue Entry Compliance,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_21.md,2,18,Bay Release Overstay,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,DeepSeek-V4-Pro,run_21.md,3,33,Staff Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_21.md,4,48,Informal Priority,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_21.md,5,63,Complaint and Response,AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,DeepSeek-V4-Pro,run_21.md,6,78,Capacity Investment,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_21.md,7,93,Off‑Peak Charging Coordination,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_21.md,8,108,Fault Reporting and Repair,AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,DeepSeek-V4-Pro,run_21.md,9,123,Reservation vs. Live Queue,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_22.md,1,1,json,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,1,192,Queue Jumping Game (User vs User),None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,2,202,Move-out Dilemma (Current User vs Next User),AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,3,211,Enforcement Game (Management vs User),None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,4,219,Informal Priority Game (User vs Management),AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,5,235,Capacity Expansion Game (Resident A vs Resident B),AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,6,242,Resident vs Non-resident Access Contest,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,7,249,Reservation vs Live Queue (User A vs User B),None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,8,256,Off-peak Shifting Game (User A vs User B),None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,9,265,Staff Responsiveness Game (User vs Management),AS4: Informal priority exchange between EV user and parking staff,FP-duplicate,duplicate generated AS for AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,10,309,Queue Jumping Game,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,11,316,Move-out Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,12,323,Rule Enforcement Game,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,13,330,Informal Priority Game,AS4: Informal priority exchange between EV user and parking staff,FP-duplicate,duplicate generated AS for AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,14,344,Capacity Expansion Game,AS3: Shared charger-capacity contribution dilemma among residents,FP-duplicate,duplicate generated AS for AS3: Shared charger-capacity contribution dilemma among residents,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,15,351,Resident vs Non-resident Access Contest,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,16,358,Reservation Participation Game,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,17,365,Off-peak Shifting Game,AS2: Sequential learning in reservation and off-peak charging behaviour,TP,generated AS matches AS2: Sequential learning in reservation and off-peak charging behaviour,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,18,372,Complaint Response Game,AS4: Informal priority exchange between EV user and parking staff,FP-duplicate,duplicate generated AS for AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,19,441,Queue Jumping Game,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,20,452,Move-out Dilemma,AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,21,463,Rule Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,22,474,Informal Priority,AS4: Informal priority exchange between EV user and parking staff,FP-duplicate,duplicate generated AS for AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,23,496,Capacity Expansion,AS3: Shared charger-capacity contribution dilemma among residents,FP-duplicate,duplicate generated AS for AS3: Shared charger-capacity contribution dilemma among residents,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,24,507,Resident vs Non-resident Access,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,25,518,Reservation Participation,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,26,529,Off-peak Shifting,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_23.md,27,540,Complaint Response,AS4: Informal priority exchange between EV user and parking staff,FP-duplicate,duplicate generated AS for AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_24.md,1,3,Queue Order Compliance,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_24.md,2,19,Move‑out Promptness,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_24.md,3,35,Proactive Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_24.md,4,51,Informal Priority Request,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_24.md,5,67,Capacity Expansion Support,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD+game_stuff,DeepSeek-V4-Pro,run_24.md,6,83,Complaint (Second‑Order Enforcement),AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,DeepSeek-V4-Pro,run_24.md,7,99,Resident vs. Non‑Resident Queue Contest,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD+game_stuff,DeepSeek-V4-Pro,run_25.md,1,9,Queue Jumping,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD+game_stuff,DeepSeek-V4-Pro,run_25.md,2,27,Overstay (Bay Blocking),AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,DeepSeek-V4-Pro,run_25.md,3,45,Staff Enforcement of Rules,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_25.md,4,63,Informal Favoritism,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_25.md,5,81,Resident vs Non‑resident Priority Claim,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_25.md,6,99,Peer Reporting of Violations,AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,DeepSeek-V4-Pro,run_25.md,7,117,Capacity Expansion Voting,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD+game_stuff,DeepSeek-V4-Pro,run_25.md,8,135,Reservation vs Live Queue,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_25.md,9,153,Maintenance Response,AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,DeepSeek-V4-Pro,run_25.md,10,171,Off‑peak Coordination,AS2: Sequential learning in reservation and off-peak charging behaviour,TP,generated AS matches AS2: Sequential learning in reservation and off-peak charging behaviour,1
ODD+game_stuff,DeepSeek-V4-Pro,run_26.md,1,3,Queue Order Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_26.md,2,17,Bay Release Dilemma,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,DeepSeek-V4-Pro,run_26.md,3,31,Staff Enforcement Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_26.md,4,45,Entitlement Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_26.md,5,59,Informal Favor Dilemma,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_26.md,6,73,Peer Reporting Dilemma,AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,DeepSeek-V4-Pro,run_26.md,7,87,Capacity Expansion Dilemma,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD+game_stuff,DeepSeek-V4-Pro,run_26.md,8,101,Off‑peak Charging Coordination,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_27.md,1,3,Queue Order Compliance,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_27.md,2,17,Post-Charging Move-out,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,DeepSeek-V4-Pro,run_27.md,3,31,Rule Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_27.md,4,45,Informal Priority Request,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_27.md,5,59,Collective Complaint,AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,DeepSeek-V4-Pro,run_27.md,6,73,Capacity Expansion Contribution,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD+game_stuff,DeepSeek-V4-Pro,run_27.md,7,87,Off-peak Charging Coordination,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_27.md,8,115,Reservation vs Walk-in,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_28.md,1,1,json,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_29.md,1,3,Queue Jumping Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_29.md,2,14,Charger Bay Release (Overstay vs. Move),AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,DeepSeek-V4-Pro,run_29.md,3,25,Staff Rule Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_29.md,4,36,Informal Priority Request,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_29.md,5,47,Charger Fault Reporting,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_29.md,6,58,Resident vs. Non‑Resident Queue Entitlement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_29.md,7,69,Capacity Expansion Funding,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD+game_stuff,DeepSeek-V4-Pro,run_30.md,1,3,Queue Order Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_30.md,2,17,Post-Charging Move‑out Dilemma,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_30.md,3,31,Staff Enforcement vs. User Compliance,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_30.md,4,45,Informal Priority Dilemma,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,DeepSeek-V4-Pro,run_30.md,5,59,Resident vs. Non‑resident Priority Contest,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,DeepSeek-V4-Pro,run_30.md,6,73,Charger Expansion Collective Action,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD+game_stuff,DeepSeek-V4-Pro,run_30.md,7,87,Complaint Dilemma Among Users,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,Llama-3.3-70B,run_01.md,1,5,Strategic tension between residents and non-residents over queue priority and fairness.,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD+game_stuff,Llama-3.3-70B,run_01.md,2,15,Strategic tension between users and staff over charger occupation and move-out enforcement.,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_01.md,3,25,Strategic tension between users and staff over informal priority and staff discretion.,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,Llama-3.3-70B,run_01.md,4,35,Strategic tension between residents and management over capacity governance and expansion.,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_01.md,5,45,Strategic tension between users and staff over complaint response and enforcement.,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,Llama-3.3-70B,run_02.md,1,5,Resident vs. Non-Resident User,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD+game_stuff,Llama-3.3-70B,run_02.md,2,17,User vs. Staff,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_02.md,3,29,Residents vs. Management,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_02.md,4,41,Resident vs. Staff,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,Llama-3.3-70B,run_02.md,5,53,User vs. Staff,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,Llama-3.3-70B,run_03.md,1,4,Queue Fairness,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_03.md,2,15,Charger Availability,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_03.md,3,26,Complaint Resolution,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,Llama-3.3-70B,run_03.md,4,37,Charger Expansion,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD+game_stuff,Llama-3.3-70B,run_03.md,5,48,Priority Access,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,Llama-3.3-70B,run_04.md,1,1,Queue Access Tension,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,Llama-3.3-70B,run_05.md,1,1,Queue Priority Conflict,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,Llama-3.3-70B,run_06.md,1,1,Queue Jumping,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,Llama-3.3-70B,run_07.md,1,1,Queue Priority,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,Llama-3.3-70B,run_08.md,1,5,Residents vs. Non-Residents on Queue Priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD+game_stuff,Llama-3.3-70B,run_08.md,2,15,User vs. Management on Charger Occupation,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_08.md,3,25,Residents vs. Management on Capacity Expansion,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD+game_stuff,Llama-3.3-70B,run_08.md,4,35,Users vs. Staff on Informal Priority,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,Llama-3.3-70B,run_08.md,5,45,Users vs. Management on Complaint Handling,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,Llama-3.3-70B,run_09.md,1,4,Resident vs Non-Resident Queue Priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD+game_stuff,Llama-3.3-70B,run_09.md,2,13,User vs Management Overstay Policy,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_09.md,3,22,User Complaints vs Management Response,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,Llama-3.3-70B,run_09.md,4,31,Resident Demand vs Management Capacity Expansion,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD+game_stuff,Llama-3.3-70B,run_10.md,1,4,Resident vs. Non-Resident Queue Priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD+game_stuff,Llama-3.3-70B,run_10.md,2,13,User vs. Management Overstay Policy,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_10.md,3,22,Informal Priority Requests,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_10.md,4,31,Resident Demand vs. Management Capacity Expansion,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_11.md,1,6,Queue Jumping vs. Fair Access,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD+game_stuff,Llama-3.3-70B,run_11.md,2,18,Prompt Move-Out vs. Overstaying,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_11.md,3,30,Compliance vs. Informal Priority,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,Llama-3.3-70B,run_11.md,4,41,Capacity Governance Tension,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_12.md,1,1,Queue Access Tension,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,Llama-3.3-70B,run_13.md,1,5,Strategic tension between residents and non-residents over queue priority and access to shared chargers.,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD+game_stuff,Llama-3.3-70B,run_13.md,2,17,Strategic tension between users over occupying charging bays and moving out after charging is complete.,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_13.md,3,29,Strategic tension between users and management over compliance with queue rules and enforcement of those rules.,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_13.md,4,41,Strategic tension between residents and management over expanding charger capacity and sharing costs.,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_14.md,1,1,Queue Jumping,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,Llama-3.3-70B,run_15.md,1,1,Queue Priority,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,Llama-3.3-70B,run_16.md,1,6,Queue Bypassing,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD+game_stuff,Llama-3.3-70B,run_16.md,2,17,Charger Occupation Tension,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_16.md,3,30,Charger Expansion,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD+game_stuff,Llama-3.3-70B,run_16.md,4,42,Informal Priority,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,Llama-3.3-70B,run_16.md,5,53,Charger Reliability Tension,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,Llama-3.3-70B,run_17.md,1,3,Queue Access,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD+game_stuff,Llama-3.3-70B,run_17.md,2,15,Charger Occupation,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_17.md,3,27,User-Management Interaction,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_17.md,4,39,Capacity Governance,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
ODD+game_stuff,Llama-3.3-70B,run_17.md,5,51,Complaint and Enforcement,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD+game_stuff,Llama-3.3-70B,run_18.md,1,1,Queue Access Tension,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD+game_stuff,Llama-3.3-70B,run_19.md,1,3,Queue Access,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD+game_stuff,Llama-3.3-70B,run_19.md,2,15,Charger Occupation,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_19.md,3,27,Capacity Governance,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1
