Experiment,Model,Run,AS_Index,Line,Title,Matched_GT,Decision,Reason,Has_Payoff_Evidence
ODD-only,Llama-3.3-70B,run_29.md,2,15,2. Fishing Resource Management,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD-only,Llama-3.3-70B,run_29.md,3,26,3. Ecological Threshold Management,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Llama-3.3-70B,run_29.md,4,37,4. Water Demand and Budget Management,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Llama-3.3-70B,run_29.md,5,48,5. Spatial Asymmetry and Water Flow,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Llama-3.3-70B,run_30.md,1,3,Upstream-Downstream Water Withdrawal,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Llama-3.3-70B,run_30.md,2,16,Fishing Resource Management,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD-only,Llama-3.3-70B,run_30.md,3,29,Irrigation Investment,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Llama-3.3-70B,run_30.md,4,42,Ecological Threshold Management,AS2: Fish extraction common pool resource game,FP-duplicate,duplicate generated AS for AS2: Fish extraction common pool resource game,1
ODD-only,Qwen2.5-7B,run_01.md,1,5,Efficient Irrigation vs. Risk Aversion,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_01.md,2,23,Over-Exploitation vs. Sustainable Use,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_01.md,3,42,Local Benefits vs. Downstream Consequences,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_01.md,4,59,Short-term Gains vs. Long-term Stability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_02.md,1,7,Upstream vs Downstream Farmers' Irrigation Decisions,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_02.md,2,27,Risk Takers vs Risk Aversers in Irrigation Decisions,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_02.md,3,45,Fishing vs Irrigation Decisions,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_03.md,1,7,Risk vs. Reward for Upstream vs. Downstream Farmers,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_03.md,2,29,Budget Constraints and Water Availability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_03.md,3,47,Water Stress and Yield Impacts,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_03.md,4,65,Fish Population Sustainability,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD-only,Qwen2.5-7B,run_03.md,5,83,Memory and Past Experiences,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_04.md,1,5,Spatial Asymmetry vs. Ecological Thresholds,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_04.md,2,26,Risk Tolerance vs. Economic Stability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_04.md,3,47,Short-Term Gain vs. Long-Term Sustainability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_05.md,1,7,Spatial Asymmetry vs. Ecological Thresholds,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_05.md,2,27,Risk Aversion vs. Risk Taking,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_05.md,3,47,Short-Term Benefits vs. Long-Term Sustainability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_06.md,1,5,Risk vs. Reward (Upstream vs. Downstream),AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_06.md,2,31,Water Allocation vs. Fish Population (Ecological Thresholds),None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_06.md,3,53,Budget Constraints (Spatial Asymmetry),None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_06.md,4,75,Water Stress vs. Yield (Spatial Asymmetry),AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_07.md,1,7,Balancing Water Allocation and Income,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_07.md,2,29,Fishing vs. Agricultural Water Use,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD-only,Qwen2.5-7B,run_07.md,3,51,Spatial Asymmetry and Water Stress,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_08.md,1,7,Spatial Asymmetry vs. Ecological Thresholds,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_08.md,2,28,Economic Risk vs. Ecological Stability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_08.md,3,48,Short-term Gain vs. Long-term Sustainability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_09.md,1,7,Upstream-Downstream Farmer Cooperation/Tension,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_09.md,2,29,Risk Tolerance vs. Prudent Allocation,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_09.md,3,54,Fishing vs. Irrigation,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_10.md,1,5,Spatial Asymmetry - Upstream vs Downstream,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_10.md,2,23,Ecological Thresholds - Tipping Points,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_10.md,3,41,Economic Threshold - Critical Income Level,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_11.md,1,7,Spatial Asymmetry - Upstream vs Downstream,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_11.md,2,43,Budget Constraints and Water Usage,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_12.md,1,5,Spatial Asymmetry vs. Ecological Thresholds,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_12.md,2,32,Yield Maximization vs. Risk Aversion,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_12.md,3,58,Immediate Benefits vs. Long-term Sustainability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_13.md,1,7,Spatial Asymmetry vs. Ecological Thresholds,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_13.md,2,27,Ecological Thresholds vs. Economic Incentives,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_13.md,3,47,Spatial Asymmetry vs. Economic Incentives,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_14.md,1,5,Spatial Asymmetry in Water Allocation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_14.md,2,24,Ecological Thresholds in Fish Population,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD-only,Qwen2.5-7B,run_15.md,1,7,Balancing Water Allocation and Fish Harvesting under Ecological and Economic Constraints,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_16.md,1,5,Risk-Taking vs. Prudent Behavior,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_16.md,2,21,Over-Exploitation vs. Sustainable Use,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_16.md,3,36,Local vs. Global Optima,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_16.md,4,51,Short-Term Gain vs. Long-Term Sustainability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_16.md,5,66,Water Allocation vs. Fish Population,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_17.md,1,5,Risk vs. Reward for Upstream vs. Downstream Farmers,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_17.md,2,25,Water Stress Tipping Point,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_17.md,3,44,Fish Population Management,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD-only,Qwen2.5-7B,run_18.md,1,20,Budget Constraints and Irrigation Decisions,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_18.md,2,27,1. Upstream vs Downstream Farmer Water Allocation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_18.md,3,39,2. Farmer Risk vs Stability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_18.md,4,51,3. Fish Population Sustainability,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD-only,Qwen2.5-7B,run_18.md,5,63,4. Budget Constraints and Irrigation Decisions,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_19.md,1,7,Water Allocation vs. Financial Security,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_19.md,2,23,Water Stress and Yields,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_19.md,3,39,Fishing Competition and Resource Exploitation,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD-only,Qwen2.5-7B,run_19.md,4,55,Spatial Asymmetry and Water Access,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_19.md,5,71,Ecological Thresholds and Overuse,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_20.md,1,1,"Downstream vs. Upstream Farmers: Downstream farmers have less control over water allocation and face more severe water scarcity due to upstream extraction. Upstream farmers have more control but also face the risk of depleting the water resource, leading to negative consequences for downstream farmers.",AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_21.md,1,5,1. Title: Spatial Asymmetry and Ecological Thresholds in Decentralized Water Use,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_22.md,1,5,1. Spatial Asymmetry: Upstream vs Downstream,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_22.md,2,45,3. Spatial Asymmetry: Upstream vs Downstream,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_23.md,1,7,Spatial Asymmetry vs. Ecological Thresholds,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_23.md,2,28,Risk Aversion vs. Risk Taking,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_24.md,1,7,Strategic Tension Between Upstream and Downstream Farmers,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_24.md,2,29,Strategic Tension at Ecological Tipping Points,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_24.md,3,51,Strategic Tension in Fish Population Growth,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_24.md,4,73,Strategic Tension Between Yield and Budget Constraints,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_24.md,5,95,Strategic Tension in Managing Water Stress,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_25.md,1,5,1. Action Situation 1: Risk vs. Reward for Upstream and Downstream Farmers,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_25.md,2,27,2. Action Situation 2: Yield vs. Budget for Individual Farmers,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_25.md,3,55,3. Action Situation 3: Fish Population Management,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD-only,Qwen2.5-7B,run_26.md,1,7,Spatial Asymmetry vs Ecological Thresholds,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_26.md,2,28,Economic Risk vs Ecological Stability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_26.md,3,49,Short-term Gain vs Long-term Sustainability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_26.md,4,70,Budget Constraints vs Yield Maximization,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_27.md,1,5,Balancing Water Use and Budget Constraints (Upstream vs Downstream),None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_27.md,2,22,Risk of Over-Exploitation (Upstream vs Downstream),AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_27.md,3,39,Adaptation to Ecological Thresholds (Upstream vs Downstream),AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_27.md,4,56,Balancing Short-term Gain and Long-term Sustainability (Upstream vs Downstream),AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_28.md,1,7,Balancing Risk and Reward in Water Allocation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_28.md,2,28,Managing Ecological Thresholds in Fish Population,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD-only,Qwen2.5-7B,run_28.md,3,49,Spatial Asymmetry in Water Allocation,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_29.md,1,5,Spatially Asymmetric Water Allocation and Yield Trade-offs,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_29.md,2,30,Ecological Tipping Points and Fish Population Dynamics,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_29.md,3,55,Economic Constraints and Yield Optimization,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD-only,Qwen2.5-7B,run_30.md,1,5,1. Upstream vs Downstream Farmers' Irrigation Decisions,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_30.md,2,27,Water Stress and Yield Decisions,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD-only,Qwen2.5-7B,run_30.md,3,47,Ecological Thresholds and Fish Population Stability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
